 2.906250  -2.531250  3.000000  -2.437500  3.375000  2.768555  0.016846 
 2.906250  -2.812500  3.000000  -2.718750  1.687500  1.107422  0.016113 
 2.906250  -3.000000  3.000000  -2.906250  0.562500  0.000000  0.015625 
 2.906250  -2.906250  3.000000  -2.812500  1.125000  0.553711  0.015869 
 2.906250  -2.718750  3.000000  -2.625000  2.250000  1.661133  0.016357 
 2.906250  -2.343750  3.000000  -2.250000  4.500000  3.875977  0.017334 
 2.906250  -1.593750  3.000000  -1.500000  9.000000  8.305664  0.019287 
 2.906250  -0.093750  3.000000  0.000000  18.000000  17.165039  0.023193 
 -0.093750  2.812500  0.000000  2.906250  17.718750  16.892578  0.022949 
 -0.093750  2.625000  0.000000  2.718750  17.156250  16.347656  0.022461 
 -0.093750  2.718750  0.000000  2.812500  17.437500  16.620117  0.022705 
 -0.093750  2.437500  0.000000  2.531250  16.593750  15.802734  0.021973 
 -0.093750  2.250000  0.000000  2.343750  16.031250  15.257813  0.021484 
 -0.093750  2.343750  0.000000  2.437500  16.312500  15.530273  0.021729 
 -0.093750  2.531250  0.000000  2.625000  16.875000  16.075195  0.022217 
 -0.093750  2.062500  0.000000  2.156250  15.468750  14.712891  0.020996 
 -0.093750  1.875000  0.000000  1.968750  14.906250  14.167969  0.020508 
 -0.093750  1.968750  0.000000  2.062500  15.187500  14.440430  0.020752 
 -0.093750  1.687500  0.000000  1.781250  14.343750  13.623047  0.020020 
 -0.093750  1.500000  0.000000  1.593750  13.781250  13.078125  0.019531 
 -0.093750  1.593750  0.000000  1.687500  14.062500  13.350586  0.019775 
 -0.093750  1.781250  0.000000  1.875000  14.625000  13.895508  0.020264 
 -0.093750  2.156250  0.000000  2.250000  15.750000  14.985352  0.021240 
 -0.093750  1.312500  0.000000  1.406250  13.218750  12.533203  0.019043 
 -0.093750  1.125000  0.000000  1.218750  12.656250  11.988281  0.018555 
 -0.093750  1.218750  0.000000  1.312500  12.937500  12.260742  0.018799 
 -0.093750  0.937500  0.000000  1.031250  12.093750  11.443359  0.018066 
 -0.093750  0.750000  0.000000  0.843750  11.531250  10.898438  0.017578 
 -0.093750  0.843750  0.000000  0.937500  11.812500  11.170898  0.017822 
 -0.093750  1.031250  0.000000  1.125000  12.375000  11.715820  0.018311 
 -0.093750  0.562500  0.000000  0.656250  10.968750  10.353516  0.017090 
 -0.093750  0.375000  0.000000  0.468750  10.406250  9.808594  0.016602 
 -0.093750  0.468750  0.000000  0.562500  10.687500  10.081055  0.016846 
 -0.093750  0.187500  0.000000  0.281250  9.843750  9.263672  0.016113 
 -0.093750  0.000000  0.000000  0.093750  9.281250  8.718750  0.015625 
 -0.093750  0.093750  0.000000  0.187500  9.562500  8.991211  0.015869 
 -0.093750  0.281250  0.000000  0.375000  10.125000  9.536133  0.016357 
 -0.093750  0.656250  0.000000  0.750000  11.250000  10.625977  0.017334 
 -0.093750  1.406250  0.000000  1.500000  13.500000  12.805664  0.019287 
 -0.093750  -0.187500  0.000000  -0.093750  8.718750  8.173828  0.015137 
 -0.093750  -0.375000  0.000000  -0.281250  8.156250  7.628906  0.014648 
 -0.093750  -0.281250  0.000000  -0.187500  8.437500  7.901367  0.014893 
 -0.093750  -0.562500  0.000000  -0.468750  7.593750  7.083984  0.014160 
 -0.093750  -0.750000  0.000000  -0.656250  7.031250  6.539063  0.013672 
 -0.093750  -0.656250  0.000000  -0.562500  7.312500  6.811523  0.013916 
 -0.093750  -0.468750  0.000000  -0.375000  7.875000  7.356445  0.014404 
 -0.093750  -0.937500  0.000000  -0.843750  6.468750  5.994141  0.013184 
 -0.093750  -1.125000  0.000000  -1.031250  5.906250  5.449219  0.012695 
 -0.093750  -1.031250  0.000000  -0.937500  6.187500  5.721680  0.012939 
 -0.093750  -1.312500  0.000000  -1.218750  5.343750  4.904297  0.012207 
 -0.093750  -1.500000  0.000000  -1.406250  4.781250  4.359375  0.011719 
 -0.093750  -1.406250  0.000000  -1.312500  5.062500  4.631836  0.011963 
 -0.093750  -1.218750  0.000000  -1.125000  5.625000  5.176758  0.012451 
 -0.093750  -0.843750  0.000000  -0.750000  6.750000  6.266602  0.013428 
 -0.093750  -1.687500  0.000000  -1.593750  4.218750  3.814453  0.011230 
 -0.093750  -1.875000  0.000000  -1.781250  3.656250  3.269531  0.010742 
 -0.093750  -1.781250  0.000000  -1.687500  3.937500  3.541992  0.010986 
 -0.093750  -2.062500  0.000000  -1.968750  3.093750  2.724609  0.010254 
 -0.093750  -2.250000  0.000000  -2.156250  2.531250  2.179688  0.009766 
 -0.093750  -2.156250  0.000000  -2.062500  2.812500  2.452148  0.010010 
 -0.093750  -1.968750  0.000000  -1.875000  3.375000  2.997070  0.010498 
 -0.093750  -2.437500  0.000000  -2.343750  1.968750  1.634766  0.009277 
 -0.093750  -2.625000  0.000000  -2.531250  1.406250  1.089844  0.008789 
 -0.093750  -2.531250  0.000000  -2.437500  1.687500  1.362305  0.009033 
 -0.093750  -2.812500  0.000000  -2.718750  0.843750  0.544922  0.008301 
 -0.093750  -3.000000  0.000000  -2.906250  0.281250  0.000000  0.007813 
 -0.093750  -2.906250  0.000000  -2.812500  0.562500  0.272461  0.008057 
 -0.093750  -2.718750  0.000000  -2.625000  1.125000  0.817383  0.008545 
 -0.093750  -2.343750  0.000000  -2.250000  2.250000  1.907227  0.009521 
 -0.093750  -1.593750  0.000000  -1.500000  4.500000  4.086914  0.011475 
 -0.093750  -0.093750  0.000000  0.000000  9.000000  8.446289  0.015381 
 -1.593750  2.812500  -1.500000  2.906250  8.859375  8.173828  0.019043 
 -1.593750  2.625000  -1.500000  2.718750  8.578125  7.910156  0.018555 
 -1.593750  2.718750  -1.500000  2.812500  8.718750  8.041992  0.018799 
 -1.593750  2.437500  -1.500000  2.531250  8.296875  7.646484  0.018066 
 -1.593750  2.250000  -1.500000  2.343750  8.015625  7.382813  0.017578 
 -1.593750  2.343750  -1.500000  2.437500  8.156250  7.514648  0.017822 
 -1.593750  2.531250  -1.500000  2.625000  8.437500  7.778320  0.018311 
 -1.593750  2.062500  -1.500000  2.156250  7.734375  7.119141  0.017090 
 -1.593750  1.875000  -1.500000  1.968750  7.453125  6.855469  0.016602 
 -1.593750  1.968750  -1.500000  2.062500  7.593750  6.987305  0.016846 
 -1.593750  1.687500  -1.500000  1.781250  7.171875  6.591797  0.016113 
 -1.593750  1.500000  -1.500000  1.593750  6.890625  6.328125  0.015625 
 -1.593750  1.593750  -1.500000  1.687500  7.031250  6.459961  0.015869 
 -1.593750  1.781250  -1.500000  1.875000  7.312500  6.723633  0.016357 
 -1.593750  2.156250  -1.500000  2.250000  7.875000  7.250977  0.017334 
 -1.593750  1.312500  -1.500000  1.406250  6.609375  6.064453  0.015137 
 -1.593750  1.125000  -1.500000  1.218750  6.328125  5.800781  0.014648 
 -1.593750  1.218750  -1.500000  1.312500  6.468750  5.932617  0.014893 
 -1.593750  0.937500  -1.500000  1.031250  6.046875  5.537109  0.014160 
 -1.593750  0.750000  -1.500000  0.843750  5.765625  5.273438  0.013672 
 -1.593750  0.843750  -1.500000  0.937500  5.906250  5.405273  0.013916 
 -1.593750  1.031250  -1.500000  1.125000  6.187500  5.668945  0.014404 
 -1.593750  0.562500  -1.500000  0.656250  5.484375  5.009766  0.013184 
 -1.593750  0.375000  -1.500000  0.468750  5.203125  4.746094  0.012695 
 -1.593750  0.468750  -1.500000  0.562500  5.343750  4.877930  0.012939 
 -1.593750  0.187500  -1.500000  0.281250  4.921875  4.482422  0.012207 
 -1.593750  0.000000  -1.500000  0.093750  4.640625  4.218750  0.011719 
 -1.593750  0.093750  -1.500000  0.187500  4.781250  4.350586  0.011963 
 -1.593750  0.281250  -1.500000  0.375000  5.062500  4.614258  0.012451 
 -1.593750  0.656250  -1.500000  0.750000  5.625000  5.141602  0.013428 
 -1.593750  1.406250  -1.500000  1.500000  6.750000  6.196289  0.015381 
 -1.593750  -0.187500  -1.500000  -0.093750  4.359375  3.955078  0.011230 
 -1.593750  -0.375000  -1.500000  -0.281250  4.078125  3.691406  0.010742 
 -1.593750  -0.281250  -1.500000  -0.187500  4.218750  3.823242  0.010986 
 -1.593750  -0.562500  -1.500000  -0.468750  3.796875  3.427734  0.010254 
 -1.593750  -0.750000  -1.500000  -0.656250  3.515625  3.164063  0.009766 
 -1.593750  -0.656250  -1.500000  -0.562500  3.656250  3.295898  0.010010 
 -1.593750  -0.468750  -1.500000  -0.375000  3.937500  3.559570  0.010498 
 -1.593750  -0.937500  -1.500000  -0.843750  3.234375  2.900391  0.009277 
 -1.593750  -1.125000  -1.500000  -1.031250  2.953125  2.636719  0.008789 
 -1.593750  -1.031250  -1.500000  -0.937500  3.093750  2.768555  0.009033 
 -1.593750  -1.312500  -1.500000  -1.218750  2.671875  2.373047  0.008301 
 -1.593750  -1.500000  -1.500000  -1.406250  2.390625  2.109375  0.007813 
 -1.593750  -1.406250  -1.500000  -1.312500  2.531250  2.241211  0.008057 
 -1.593750  -1.218750  -1.500000  -1.125000  2.812500  2.504883  0.008545 
 -1.593750  -0.843750  -1.500000  -0.750000  3.375000  3.032227  0.009521 
 -1.593750  -1.687500  -1.500000  -1.593750  2.109375  1.845703  0.007324 
 -1.593750  -1.875000  -1.500000  -1.781250  1.828125  1.582031  0.006836 
 -1.593750  -1.781250  -1.500000  -1.687500  1.968750  1.713867  0.007080 
 -1.593750  -2.062500  -1.500000  -1.968750  1.546875  1.318359  0.006348 
 -1.593750  -2.250000  -1.500000  -2.156250  1.265625  1.054688  0.005859 
 -1.593750  -2.156250  -1.500000  -2.062500  1.406250  1.186523  0.006104 
 -1.593750  -1.968750  -1.500000  -1.875000  1.687500  1.450195  0.006592 
 -1.593750  -2.437500  -1.500000  -2.343750  0.984375  0.791016  0.005371 
 -1.593750  -2.625000  -1.500000  -2.531250  0.703125  0.527344  0.004883 
 -1.593750  -2.531250  -1.500000  -2.437500  0.843750  0.659180  0.005127 
 -1.593750  -2.812500  -1.500000  -2.718750  0.421875  0.263672  0.004395 
 -1.593750  -3.000000  -1.500000  -2.906250  0.140625  0.000000  0.003906 
 -1.593750  -2.906250  -1.500000  -2.812500  0.281250  0.131836  0.004150 
 -1.593750  -2.718750  -1.500000  -2.625000  0.562500  0.395508  0.004639 
 -1.593750  -2.343750  -1.500000  -2.250000  1.125000  0.922852  0.005615 
 -1.593750  -1.593750  -1.500000  -1.500000  2.250000  1.977539  0.007568 
 -1.593750  -0.093750  -1.500000  0.000000  4.500000  4.086914  0.011475 
 -2.343750  2.812500  -2.250000  2.906250  4.429688  3.814453  0.017090 
 -2.343750  2.625000  -2.250000  2.718750  4.289063  3.691406  0.016602 
 -2.343750  2.718750  -2.250000  2.812500  4.359375  3.752930  0.016846 
 -2.343750  2.437500  -2.250000  2.531250  4.148438  3.568359  0.016113 
 -2.343750  2.250000  -2.250000  2.343750  4.007813  3.445313  0.015625 
 -2.343750  2.343750  -2.250000  2.437500  4.078125  3.506836  0.015869 
 -2.343750  2.531250  -2.250000  2.625000  4.218750  3.629883  0.016357 
 -2.343750  2.062500  -2.250000  2.156250  3.867188  3.322266  0.015137 
 -2.343750  1.875000  -2.250000  1.968750  3.726563  3.199219  0.014648 
 -2.343750  1.968750  -2.250000  2.062500  3.796875  3.260742  0.014893 
 -2.343750  1.687500  -2.250000  1.781250  3.585938  3.076172  0.014160 
 -2.343750  1.500000  -2.250000  1.593750  3.445313  2.953125  0.013672 
 -2.343750  1.593750  -2.250000  1.687500  3.515625  3.014648  0.013916 
 -2.343750  1.781250  -2.250000  1.875000  3.656250  3.137695  0.014404 
 -2.343750  2.156250  -2.250000  2.250000  3.937500  3.383789  0.015381 
 -2.343750  1.312500  -2.250000  1.406250  3.304688  2.830078  0.013184 
 -2.343750  1.125000  -2.250000  1.218750  3.164063  2.707031  0.012695 
 -2.343750  1.218750  -2.250000  1.312500  3.234375  2.768555  0.012939 
 -2.343750  0.937500  -2.250000  1.031250  3.023438  2.583984  0.012207 
 -2.343750  0.750000  -2.250000  0.843750  2.882813  2.460938  0.011719 
 -2.343750  0.843750  -2.250000  0.937500  2.953125  2.522461  0.011963 
 -2.343750  1.031250  -2.250000  1.125000  3.093750  2.645508  0.012451 
 -2.343750  0.562500  -2.250000  0.656250  2.742188  2.337891  0.011230 
 -2.343750  0.375000  -2.250000  0.468750  2.601563  2.214844  0.010742 
 -2.343750  0.468750  -2.250000  0.562500  2.671875  2.276367  0.010986 
 -2.343750  0.187500  -2.250000  0.281250  2.460938  2.091797  0.010254 
 -2.343750  0.000000  -2.250000  0.093750  2.320313  1.968750  0.009766 
 -2.343750  0.093750  -2.250000  0.187500  2.390625  2.030273  0.010010 
 -2.343750  0.281250  -2.250000  0.375000  2.531250  2.153320  0.010498 
 -2.343750  0.656250  -2.250000  0.750000  2.812500  2.399414  0.011475 
 -2.343750  1.406250  -2.250000  1.500000  3.375000  2.891602  0.013428 
 -2.343750  -0.187500  -2.250000  -0.093750  2.179688  1.845703  0.009277 
 -2.343750  -0.375000  -2.250000  -0.281250  2.039063  1.722656  0.008789 
 -2.343750  -0.281250  -2.250000  -0.187500  2.109375  1.784180  0.009033 
 -2.343750  -0.562500  -2.250000  -0.468750  1.898438  1.599609  0.008301 
 -2.343750  -0.750000  -2.250000  -0.656250  1.757813  1.476563  0.007813 
 -2.343750  -0.656250  -2.250000  -0.562500  1.828125  1.538086  0.008057 
 -2.343750  -0.468750  -2.250000  -0.375000  1.968750  1.661133  0.008545 
 -2.343750  -0.937500  -2.250000  -0.843750  1.617188  1.353516  0.007324 
 -2.343750  -1.125000  -2.250000  -1.031250  1.476563  1.230469  0.006836 
 -2.343750  -1.031250  -2.250000  -0.937500  1.546875  1.291992  0.007080 
 -2.343750  -1.312500  -2.250000  -1.218750  1.335938  1.107422  0.006348 
 -2.343750  -1.500000  -2.250000  -1.406250  1.195313  0.984375  0.005859 
 -2.343750  -1.406250  -2.250000  -1.312500  1.265625  1.045898  0.006104 
 -2.343750  -1.218750  -2.250000  -1.125000  1.406250  1.168945  0.006592 
 -2.343750  -0.843750  -2.250000  -0.750000  1.687500  1.415039  0.007568 
 -2.343750  -1.687500  -2.250000  -1.593750  1.054688  0.861328  0.005371 
 -2.343750  -1.875000  -2.250000  -1.781250  0.914063  0.738281  0.004883 
 -2.343750  -1.781250  -2.250000  -1.687500  0.984375  0.799805  0.005127 
 -2.343750  -2.062500  -2.250000  -1.968750  0.773438  0.615234  0.004395 
 -2.343750  -2.250000  -2.250000  -2.156250  0.632813  0.492188  0.003906 
 -2.343750  -2.156250  -2.250000  -2.062500  0.703125  0.553711  0.004150 
 -2.343750  -1.968750  -2.250000  -1.875000  0.843750  0.676758  0.004639 
 -2.343750  -2.437500  -2.250000  -2.343750  0.492188  0.369141  0.003418 
 -2.343750  -2.625000  -2.250000  -2.531250  0.351563  0.246094  0.002930 
 -2.343750  -2.531250  -2.250000  -2.437500  0.421875  0.307617  0.003174 
 -2.343750  -2.812500  -2.250000  -2.718750  0.210938  0.123047  0.002441 
 -2.343750  -3.000000  -2.250000  -2.906250  0.070313  0.000000  0.001953 
 -2.343750  -2.906250  -2.250000  -2.812500  0.140625  0.061523  0.002197 
 -2.343750  -2.718750  -2.250000  -2.625000  0.281250  0.184570  0.002686 
 -2.343750  -2.343750  -2.250000  -2.250000  0.562500  0.430664  0.003662 
 -2.343750  -1.593750  -2.250000  -1.500000  1.125000  0.922852  0.005615 
 -2.343750  -0.093750  -2.250000  0.000000  2.250000  1.907227  0.009521 
 -2.718750  2.812500  -2.625000  2.906250  2.214844  1.634766  0.016113 
 -2.718750  2.625000  -2.625000  2.718750  2.144531  1.582031  0.015625 
 -2.718750  2.718750  -2.625000  2.812500  2.179688  1.608398  0.015869 
 -2.718750  2.437500  -2.625000  2.531250  2.074219  1.529297  0.015137 
 -2.718750  2.250000  -2.625000  2.343750  2.003906  1.476563  0.014648 
 -2.718750  2.343750  -2.625000  2.437500  2.039063  1.502930  0.014893 
 -2.718750  2.531250  -2.625000  2.625000  2.109375  1.555664  0.015381 
 -2.718750  2.062500  -2.625000  2.156250  1.933594  1.423828  0.014160 
 -2.718750  1.875000  -2.625000  1.968750  1.863281  1.371094  0.013672 
 -2.718750  1.968750  -2.625000  2.062500  1.898438  1.397461  0.013916 
 -2.718750  1.687500  -2.625000  1.781250  1.792969  1.318359  0.013184 
 -2.718750  1.500000  -2.625000  1.593750  1.722656  1.265625  0.012695 
 -2.718750  1.593750  -2.625000  1.687500  1.757813  1.291992  0.012939 
 -2.718750  1.781250  -2.625000  1.875000  1.828125  1.344727  0.013428 
 -2.718750  2.156250  -2.625000  2.250000  1.968750  1.450195  0.014404 
 -2.718750  1.312500  -2.625000  1.406250  1.652344  1.212891  0.012207 
 -2.718750  1.125000  -2.625000  1.218750  1.582031  1.160156  0.011719 
 -2.718750  1.218750  -2.625000  1.312500  1.617188  1.186523  0.011963 
 -2.718750  0.937500  -2.625000  1.031250  1.511719  1.107422  0.011230 
 -2.718750  0.750000  -2.625000  0.843750  1.441406  1.054688  0.010742 
 -2.718750  0.843750  -2.625000  0.937500  1.476563  1.081055  0.010986 
 -2.718750  1.031250  -2.625000  1.125000  1.546875  1.133789  0.011475 
 -2.718750  0.562500  -2.625000  0.656250  1.371094  1.001953  0.010254 
 -2.718750  0.375000  -2.625000  0.468750  1.300781  0.949219  0.009766 
 -2.718750  0.468750  -2.625000  0.562500  1.335938  0.975586  0.010010 
 -2.718750  0.187500  -2.625000  0.281250  1.230469  0.896484  0.009277 
 -2.718750  0.000000  -2.625000  0.093750  1.160156  0.843750  0.008789 
 -2.718750  0.093750  -2.625000  0.187500  1.195313  0.870117  0.009033 
 -2.718750  0.281250  -2.625000  0.375000  1.265625  0.922852  0.009521 
 -2.718750  0.656250  -2.625000  0.750000  1.406250  1.028320  0.010498 
 -2.718750  1.406250  -2.625000  1.500000  1.687500  1.239258  0.012451 
 -2.718750  -0.187500  -2.625000  -0.093750  1.089844  0.791016  0.008301 
 -2.718750  -0.375000  -2.625000  -0.281250  1.019531  0.738281  0.007813 
 -2.718750  -0.281250  -2.625000  -0.187500  1.054688  0.764648  0.008057 
 -2.718750  -0.562500  -2.625000  -0.468750  0.949219  0.685547  0.007324 
 -2.718750  -0.750000  -2.625000  -0.656250  0.878906  0.632813  0.006836 
 -2.718750  -0.656250  -2.625000  -0.562500  0.914063  0.659180  0.007080 
 -2.718750  -0.468750  -2.625000  -0.375000  0.984375  0.711914  0.007568 
 -2.718750  -0.937500  -2.625000  -0.843750  0.808594  0.580078  0.006348 
 -2.718750  -1.125000  -2.625000  -1.031250  0.738281  0.527344  0.005859 
 -2.718750  -1.031250  -2.625000  -0.937500  0.773438  0.553711  0.006104 
 -2.718750  -1.312500  -2.625000  -1.218750  0.667969  0.474609  0.005371 
 -2.718750  -1.500000  -2.625000  -1.406250  0.597656  0.421875  0.004883 
 -2.718750  -1.406250  -2.625000  -1.312500  0.632813  0.448242  0.005127 
 -2.718750  -1.218750  -2.625000  -1.125000  0.703125  0.500977  0.005615 
 -2.718750  -0.843750  -2.625000  -0.750000  0.843750  0.606445  0.006592 
 -2.718750  -1.687500  -2.625000  -1.593750  0.527344  0.369141  0.004395 
 -2.718750  -1.875000  -2.625000  -1.781250  0.457031  0.316406  0.003906 
 -2.718750  -1.781250  -2.625000  -1.687500  0.492188  0.342773  0.004150 
 -2.718750  -2.062500  -2.625000  -1.968750  0.386719  0.263672  0.003418 
 -2.718750  -2.250000  -2.625000  -2.156250  0.316406  0.210938  0.002930 
 -2.718750  -2.156250  -2.625000  -2.062500  0.351563  0.237305  0.003174 
 -2.718750  -1.968750  -2.625000  -1.875000  0.421875  0.290039  0.003662 
 -2.718750  -2.437500  -2.625000  -2.343750  0.246094  0.158203  0.002441 
 -2.718750  -2.625000  -2.625000  -2.531250  0.175781  0.105469  0.001953 
 -2.718750  -2.531250  -2.625000  -2.437500  0.210938  0.131836  0.002197 
 -2.718750  -2.812500  -2.625000  -2.718750  0.105469  0.052734  0.001465 
 -2.718750  -3.000000  -2.625000  -2.906250  0.035156  0.000000  0.000977 
 -2.718750  -2.906250  -2.625000  -2.812500  0.070313  0.026367  0.001221 
 -2.718750  -2.718750  -2.625000  -2.625000  0.140625  0.079102  0.001709 
 -2.718750  -2.343750  -2.625000  -2.250000  0.281250  0.184570  0.002686 
 -2.718750  -1.593750  -2.625000  -1.500000  0.562500  0.395508  0.004639 
 -2.718750  -0.093750  -2.625000  0.000000  1.125000  0.817383  0.008545 
 -2.906250  2.812500  -2.812500  2.906250  1.107422  0.544922  0.015625 
 -2.906250  2.625000  -2.812500  2.718750  1.072266  0.527344  0.015137 
 -2.906250  2.718750  -2.812500  2.812500  1.089844  0.536133  0.015381 
 -2.906250  2.437500  -2.812500  2.531250  1.037109  0.509766  0.014648 
 -2.906250  2.250000  -2.812500  2.343750  1.001953  0.492188  0.014160 
 -2.906250  2.343750  -2.812500  2.437500  1.019531  0.500977  0.014404 
 -2.906250  2.531250  -2.812500  2.625000  1.054688  0.518555  0.014893 
 -2.906250  2.062500  -2.812500  2.156250  0.966797  0.474609  0.013672 
 -2.906250  1.875000  -2.812500  1.968750  0.931641  0.457031  0.013184 
 -2.906250  1.968750  -2.812500  2.062500  0.949219  0.465820  0.013428 
 -2.906250  1.687500  -2.812500  1.781250  0.896484  0.439453  0.012695 
 -2.906250  1.500000  -2.812500  1.593750  0.861328  0.421875  0.012207 
 -2.906250  1.593750  -2.812500  1.687500  0.878906  0.430664  0.012451 
 -2.906250  1.781250  -2.812500  1.875000  0.914063  0.448242  0.012939 
 -2.906250  2.156250  -2.812500  2.250000  0.984375  0.483398  0.013916 
 -2.906250  1.312500  -2.812500  1.406250  0.826172  0.404297  0.011719 
 -2.906250  1.125000  -2.812500  1.218750  0.791016  0.386719  0.011230 
 -2.906250  1.218750  -2.812500  1.312500  0.808594  0.395508  0.011475 
 -2.906250  0.937500  -2.812500  1.031250  0.755859  0.369141  0.010742 
 -2.906250  0.750000  -2.812500  0.843750  0.720703  0.351563  0.010254 
 -2.906250  0.843750  -2.812500  0.937500  0.738281  0.360352  0.010498 
 -2.906250  1.031250  -2.812500  1.125000  0.773438  0.377930  0.010986 
 -2.906250  0.562500  -2.812500  0.656250  0.685547  0.333984  0.009766 
 -2.906250  0.375000  -2.812500  0.468750  0.650391  0.316406  0.009277 
 -2.906250  0.468750  -2.812500  0.562500  0.667969  0.325195  0.009521 
 -2.906250  0.187500  -2.812500  0.281250  0.615234  0.298828  0.008789 
 -2.906250  0.000000  -2.812500  0.093750  0.580078  0.281250  0.008301 
 -2.906250  0.093750  -2.812500  0.187500  0.597656  0.290039  0.008545 
 -2.906250  0.281250  -2.812500  0.375000  0.632813  0.307617  0.009033 
 -2.906250  0.656250  -2.812500  0.750000  0.703125  0.342773  0.010010 
 -2.906250  1.406250  -2.812500  1.500000  0.843750  0.413086  0.011963 
 -2.906250  -0.187500  -2.812500  -0.093750  0.544922  0.263672  0.007813 
 -2.906250  -0.375000  -2.812500  -0.281250  0.509766  0.246094  0.007324 
 -2.906250  -0.281250  -2.812500  -0.187500  0.527344  0.254883  0.007568 
 -2.906250  -0.562500  -2.812500  -0.468750  0.474609  0.228516  0.006836 
 -2.906250  -0.750000  -2.812500  -0.656250  0.439453  0.210938  0.006348 
 -2.906250  -0.656250  -2.812500  -0.562500  0.457031  0.219727  0.006592 
 -2.906250  -0.468750  -2.812500  -0.375000  0.492188  0.237305  0.007080 
 -2.906250  -0.937500  -2.812500  -0.843750  0.404297  0.193359  0.005859 
 -2.906250  -1.125000  -2.812500  -1.031250  0.369141  0.175781  0.005371 
